"Recipient","PDF Path","IPFS CID","GitHub Issue","Date Sent"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_grain-crypto_grain_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/122","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_bytemaster_bitshares_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/123","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_part-of-the-crew_ul_cpp_course_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/124","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_LapoLab_LAPO-Blockchain-Stable_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/125","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_okcashpro_okcash_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/126","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_white92d15b7_NLX_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/127","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_ccen_bitcoinL_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/128","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_quatloos_quatloo_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/129","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_bitshares_gwallet_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/130","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_CloakProject_CloakCoin_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/131","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_usecredits_Credits_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/132","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_ammaryasir2099_SaveWorldBlockChain_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/133","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_Salvage-Ex_Salvage-old2_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/134","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_SphereDevs_sphere_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/135","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_ghostlander_Phoenixcoin-v0.6_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/136","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_mini-coin_minicoin_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/137","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_catedoge_catedoge_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/138","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_qterm_qterm_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/139","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_JohnMnemonick_UralsCoin-1.0_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/140","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_yagamidev_dit-wip_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/141","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_fuguecoin_fuguecoin_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/142","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_neutrinofoundation_neutrino-digital-currency_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/143","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_vertcoin_eyeglass_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/144","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_im-abdulmannan_Trading-Application-cpp_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/145","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_cubex-network_cubex_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/146","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_UBIC-repo_core_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/147","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_jusex_TesraSupernet_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/148","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_InterstellarHoldings_StellarHoldings_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/149","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_Crypto-Currency_LitecoinPlus_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/150","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_TheCryptoChat_INFO_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/151","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_Rozu_Pennies_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/152","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_fractalcoin_fractalcoin_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/153","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_mooncoin-project_mooncoin-landann_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/154","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_CCPorg_MEC-MegaCoin-Ver-179600-Copy_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/155","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_Crypto-Currency_litebar_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/156","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_zoin_zoin_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/157","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_quantumbitcoin_phc-core_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/158","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_rotocoin_rotocoin_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/159","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_KrakenCoins_Kraken_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/160","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_talkcoin_talkcoin-wallet_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/161","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_KELVI23_trading-matching-engine_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/162","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_Glasslock_LiteCloud_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/163","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_SipsCo_Sips_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/164","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_LUX-Core_lux_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/165","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_eagleflies_noblecoin_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/166","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_exohood_exowallet-core_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/167","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_Genesis-GG20_IZEcoinMN_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/168","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_IOC-CORE_DIONS_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/169","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_TheGCCcoin_TheGCCcoin-source-code_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/170","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_cobrabytes_cobrax_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/171","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_MaazMikail_Miniature-Trading-Exchange_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/172","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_magnetwork_mag_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/173","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_devxxxcoin_xxxcoin_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/174","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_edcash-project_edcash_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/175","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_mohitydv09_merkelrex_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/176","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_LuckycoinFoundation_LuckycoinCore_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/177","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_MotoAcidic_bdcashprotocol-bdeco_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/178","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_kewde_shadowproject_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/179","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_marmolejo_zerocash_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/180","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_FoundationAwesome_coinawesome-qt_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/181","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_sparklecoin_sparklecoin_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/182","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_cryptomaroc_atlascoin_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/183","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_sacarlson_MultiCoin_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/184","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_GOSTSec_gostcoin_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/185","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_fcecin_scicoin_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/186","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_ipsum-network_ips_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/187","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_Bitholddev_Bithold_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/188","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_madMAx43v3r_mmx-node_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/189","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_UlinduP_Crypto-Trading-Platform_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/190","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_fingster_BTC-Express_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/191","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_Vishkrish108_Crypto-Trading-Platform_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/192","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_mammix2_litecoinplus_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/193","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_hemantprakash2005_crypto_trade_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/194","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_1776Token_1776_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/195","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_RdeWilde_ionx_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/196","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_growersintl_growers_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/197","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_bytebar_devcoin_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/198","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_laowais_bitcoindark_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/199","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_Bitspender_Tamcoin_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/200","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_Crypto-Currency_bitbar_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/201","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_Blockstream_green_qt_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/202","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_Cinnicoin_CinniCoin_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/203","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_zeroreserve_ZeroReserve_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/204","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_forceunited_force_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/205","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_xtrabytesteam_xfuelclient_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/206","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_XTRABYTES_XTRABYTES_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/207","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_lomocoin_lomocoin-qt_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/208","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_1UP-Coin_1UP_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/209","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/wallet_cpp_notices/Licensing_Notice_thanh-vt_ewallet-manager_wallet_cpp.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/210","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/Invoice_Batch_285001_300000_202507.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/211","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/Invoice_Batch_365001_370000_202507.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/212","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/Invoice_Batch_65001_70000_202507.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/213","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/Invoice_Batch_155001_160000_202507.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/214","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/Invoice_Batch_25001_27000_202507.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/215","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/Invoice_Batch_100001_105000_202507.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/216","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/Invoice_Batch_175001_180000_202507.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/217","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/Invoice_Batch_115001_120000_202507.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/218","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/Invoice_Batch_140001_145000_202507.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/219","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/Invoice_Batch_1035001_1055000_202507.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/220","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/Licensing_Notice_token-core-ios_20250708.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/221","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/Invoice_Batch_135001_140000_202507.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/222","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/Invoice_Batch_37001_39000_202507.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/223","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/Invoice_Batch_000001_500000_202507.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/224","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/Invoice_Batch_Next3_Round3_202507.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/225","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/Invoice_Batch_325001_330000_202507.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/226","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/Old_Versions_Backup/Licensing_Notice_Authorship_Audit_WalletBundle_202507_202507.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/227","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/Old_Versions_Backup/Licensing_Notice_WalletBundleEnforcement_202507_202507.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/228","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/Old_Versions_Backup/Generated_Notice_With_Fees.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/229","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/Old_Versions_Backup/Cover_Letter_CoreBitcoin_20250708.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/230","2025-07-10"
"Unknown","/Users/manuelnieves/Desktop/Bitcoin_Notices_2025/Old_Versions_Backup/Licensing_Notice_BitcoinExchangeAudit_202507_202507.pdf","TO_BE_ADDED","https://github.com/Manny27nyc/Licensing_Disputes/issues/231","2025-07-10"
